County,W Weight,Unit Number
"Peach County, Georgia",0,1616
"Pearl River County, Mississippi",0,1617
"Pembina County, North Dakota",0,1618
"Pend Oreille County, Washington",0,1619
"Pender County, North Carolina",0,1620
"Pendleton County, Kentucky",0,1621
"Pendleton County, West Virginia",0,1622
"Pennington County, Minnesota",0,1623
"Pennington County, South Dakota",0,1624
"Penobscot County, Maine",0,1625
"Pepin County, Wisconsin",0,1626
"Perkins County, Nebraska",0.001,1627
"Perkins County, South Dakota",0,1628
"Perquimans County, North Carolina",0,1629
"Perry County, Alabama",0,1630
"Perry County, Arkansas",0,1631
"Perry County, Indiana",0,1632
"Perry County, Kentucky",0,1633
"Perry County, Mississippi",0,1634
"Perry County, Ohio",0,1635
"Perry County, Pennsylvania",0,1636
"Perry County, Tennessee",0,1637
"Pershing County, Nevada",0.001,1638
"Person County, North Carolina",0,1639
"Petersburg city, Virginia",0,1640
"Petroleum County, Montana",0,1641
"Phelps County, Nebraska",0.001,1642
"Philadelphia County, Pennsylvania",0,1643
"Phillips County, Arkansas",0,1644
"Phillips County, Colorado",0.001,1645
"Phillips County, Montana",0,1646
"Pickaway County, Ohio",0,1647
"Pickens County, Alabama",0,1648
"Pickens County, Georgia",0,1649
"Pickett County, Tennessee",0,1650
"Pierce County, Georgia",0,1651
"Pierce County, Nebraska",0,1652
"Pierce County, North Dakota",0,1653
"Pierce County, Washington",0,1654
"Pierce County, Wisconsin",0,1655
"Pike County, Alabama",0,1656
"Pike County, Arkansas",0.001,1657
"Pike County, Georgia",0,1658
"Pike County, Indiana",0,1659
"Pike County, Kentucky",0,1660
"Pike County, Mississippi",0,1661
"Pike County, Ohio",0,1662
"Pike County, Pennsylvania",0,1663
"Pine County, Minnesota",0,1664
"Pinellas County, Florida",0,1665
"Pipestone County, Minnesota",0,1666
"Piscataquis County, Maine",0,1667
"Pitkin County, Colorado",0,1668
"Pitt County, North Carolina",0,1669
"Pittsburg County, Oklahoma",0,1670
"Pittsylvania County, Virginia",0,1671
"Piute County, Utah",0.001,1672
"Plaquemines Parish, Louisiana",0,1673
"Platte County, Nebraska",0.001,1674
"Platte County, Wyoming",0,1675
"Pleasants County, West Virginia",0,1676
"Plymouth County, Iowa",0,1677
"Plymouth County, Massachusetts",0,1678
"Pocahontas County, Iowa",0,1679
"Pocahontas County, West Virginia",0,1680
"Poinsett County, Arkansas",0,1681
"Pointe Coupee Parish, Louisiana",0,1682
"Polk County, Arkansas",0,1683
"Polk County, Florida",0.001,1684
"Polk County, Georgia",0.001,1685
"Polk County, Iowa",0,1686
"Polk County, Minnesota",0,1687
"Polk County, Nebraska",0,1688
"Polk County, North Carolina",0,1689
"Polk County, Tennessee",0,1690
"Polk County, Wisconsin",0,1691
"Pondera County, Montana",0,1692
"Pontotoc County, Mississippi",0,1693
"Pontotoc County, Oklahoma",0,1694
"Pope County, Arkansas",0,1695
"Pope County, Minnesota",0,1696
"Poquoson city, Virginia",0,1697
"Portage County, Ohio",0,1698
"Portage County, Wisconsin",0,1699
"Porter County, Indiana",0,1700
"Portsmouth city, Virginia",0,1701
"Posey County, Indiana",0,1702
"Pottawatomie County, Oklahoma",0,1703
"Pottawattamie County, Iowa",0,1704
"Potter County, Pennsylvania",0,1705
"Potter County, South Dakota",0,1706
"Powder River County, Montana",0,1707
"Powell County, Kentucky",0,1708
"Powell County, Montana",0,1709
"Poweshiek County, Iowa",0,1710
"Powhatan County, Virginia",0,1711
"Prairie County, Arkansas",0,1712
"Prairie County, Montana",0,1713
"Preble County, Ohio",0,1714
"Prentiss County, Mississippi",0,1715
"Presque Isle County, Michigan",0,1716
"Preston County, West Virginia",0,1717
"Price County, Wisconsin",0,1718
"Prince Edward County, Virginia",0,1719
"Prince George County, Virginia",0,1720
"Prince George's County, Maryland",0,1721
"Prince William County, Virginia",0.001,1722
"Providence County, Rhode Island",0.001,1723
"Prowers County, Colorado",0.003,1724
"Pueblo County, Colorado",0.002,1725
"Pulaski County, Arkansas",0,1726
"Pulaski County, Georgia",0,1727
"Pulaski County, Indiana",0,1728
"Pulaski County, Kentucky",0,1729
"Pulaski County, Virginia",0,1730
"Pushmataha County, Oklahoma",0,1731
"Putnam County, Florida",0,1732
"Putnam County, Georgia",0,1733
"Putnam County, Indiana",0,1734
"Putnam County, New York",0,1735
"Putnam County, Ohio",0,1736
"Putnam County, Tennessee",0,1737
"Putnam County, West Virginia",0,1738
"Queen Anne's County, Maryland",0,1739
"Queens County, New York",0.001,1740
"Quitman County, Georgia",0,1741
"Quitman County, Mississippi",0,1742
"Rabun County, Georgia",0,1743
"Racine County, Wisconsin",0,1744
"Radford city, Virginia",0,1745
"Raleigh County, West Virginia",0,1746
"Ramsey County, Minnesota",0,1747
"Ramsey County, North Dakota",0,1748
"Randolph County, Alabama",0,1749
"Randolph County, Arkansas",0,1750
"Randolph County, Georgia",0,1751
"Randolph County, Indiana",0,1752
"Randolph County, North Carolina",0.001,1753
"Randolph County, West Virginia",0,1754
"Rankin County, Mississippi",0,1755
"Ransom County, North Dakota",0,1756
"Rapides Parish, Louisiana",0,1757
"Rappahannock County, Virginia",0,1758
"Ravalli County, Montana",0,1759
"Red Lake County, Minnesota",0,1760
"Red River Parish, Louisiana",0,1761
"Red Willow County, Nebraska",0,1762
"Redwood County, Minnesota",0,1763
"Rensselaer County, New York",0,1764
"Renville County, Minnesota",0,1765
"Renville County, North Dakota",0,1766
"Rhea County, Tennessee",0,1767
"Rice County, Minnesota",0,1768
"Rich County, Utah",0.001,1769
"Richardson County, Nebraska",0,1770
"Richland County, Montana",0,1771
"Richland County, North Dakota",0,1772
"Richland County, Ohio",0,1773
"Richland County, Wisconsin",0,1774
"Richland Parish, Louisiana",0,1775
"Richmond County, Georgia",0,1776
"Richmond County, New York",0.001,1777
"Richmond County, North Carolina",0,1778
"Richmond County, Virginia",0,1779
"Richmond city, Virginia",0,1780
"Ringgold County, Iowa",0,1781
"Rio Blanco County, Colorado",0.001,1782
"Rio Grande County, Colorado",0.002,1783
"Ripley County, Indiana",0,1784
"Ritchie County, West Virginia",0,1785
"Roane County, Tennessee",0,1786
"Roane County, West Virginia",0,1787
"Roanoke County, Virginia",0,1788
"Roanoke city, Virginia",0,1789
"Roberts County, South Dakota",0,1790
"Robertson County, Kentucky",0,1791
"Robertson County, Tennessee",0,1792
"Robeson County, North Carolina",0,1793
"Rock County, Minnesota",0,1794
"Rock County, Nebraska",0,1795
"Rock County, Wisconsin",0,1796
"Rockbridge County, Virginia",0,1797
"Rockcastle County, Kentucky",0,1798
"Rockdale County, Georgia",0,1799
"Rockingham County, New Hampshire",0,1800
"Rockingham County, North Carolina",0,1801
"Rockingham County, Virginia",0,1802
"Rockland County, New York",0.001,1803
"Roger Mills County, Oklahoma",0.001,1804
"Rogers County, Oklahoma",0,1805
"Rolette County, North Dakota",0,1806
"Roosevelt County, Montana",0,1807
"Roscommon County, Michigan",0,1808
"Roseau County, Minnesota",0,1809
"Rosebud County, Montana",0,1810
"Ross County, Ohio",0,1811
"Routt County, Colorado",0,1812
"Rowan County, Kentucky",0,1813
"Rowan County, North Carolina",0,1814
"Rush County, Indiana",0,1815
"Rusk County, Wisconsin",0,1816
"Russell County, Alabama",0,1817
"Russell County, Kentucky",0,1818
"Russell County, Virginia",0,1819
"Rutherford County, North Carolina",0,1820
"Rutherford County, Tennessee",0,1821
"Rutland County, Vermont",0,1822
"Sabine Parish, Louisiana",0,1823
"Sac County, Iowa",0,1824
"Sagadahoc County, Maine",0,1825
"Saginaw County, Michigan",0,1826
"Saguache County, Colorado",0.001,1827
"Salem County, New Jersey",0,1828
"Salem city, Virginia",0,1829
"Saline County, Arkansas",0,1830
"Saline County, Nebraska",0.001,1831
"Salt Lake County, Utah",0.001,1832
"Sampson County, North Carolina",0.001,1833
"San Juan County, Colorado",0,1834
"San Juan County, Utah",0,1835
"San Juan County, Washington",0,1836
"San Miguel County, Colorado",0,1837
"Sanborn County, South Dakota",0,1838
"Sanders County, Montana",0,1839
"Sandusky County, Ohio",0,1840
"Sanilac County, Michigan",0,1841
"Sanpete County, Utah",0.089,1842
"Santa Rosa County, Florida",0,1843
"Sarasota County, Florida",0,1844
"Saratoga County, New York",0,1845
"Sargent County, North Dakota",0,1846
"Sarpy County, Nebraska",0,1847
"Sauk County, Wisconsin",0,1848
"Saunders County, Nebraska",0,1849
"Sawyer County, Wisconsin",0,1850
"Schenectady County, New York",0,1851
"Schley County, Georgia",0,1852
"Schoharie County, New York",0,1853
"Schoolcraft County, Michigan",0,1854
"Schuyler County, New York",0,1855
"Schuylkill County, Pennsylvania",0,1856
"Scioto County, Ohio",0,1857
"Scotland County, North Carolina",0,1858
"Scott County, Arkansas",0,1859
"Scott County, Indiana",0,1860
"Scott County, Iowa",0,1861
"Scott County, Kentucky",0,1862
"Scott County, Minnesota",0,1863
"Scott County, Mississippi",0,1864
"Scott County, Tennessee",0,1865
"Scott County, Virginia",0,1866
"Scotts Bluff County, Nebraska",0.001,1867
"Screven County, Georgia",0,1868
"Searcy County, Arkansas",0,1869
"Sebastian County, Arkansas",0.001,1870
"Sedgwick County, Colorado",0.001,1871
"Seminole County, Florida",0.001,1872
"Seminole County, Georgia",0,1873
"Seminole County, Oklahoma",0,1874
"Seneca County, New York",0,1875
"Seneca County, Ohio",0,1876
"Sequatchie County, Tennessee",0,1877
"Sequoyah County, Oklahoma",0,1878
"Sevier County, Arkansas",0.002,1879
"Sevier County, Tennessee",0,1880
"Sevier County, Utah",0.001,1881
"Seward County, Nebraska",0,1882
"Sharkey County, Mississippi",0,1883
"Sharp County, Arkansas",0,1884
"Shawano County, Wisconsin",0,1885
"Sheboygan County, Wisconsin",0,1886
"Shelby County, Alabama",0,1887
"Shelby County, Indiana",0,1888
"Shelby County, Iowa",0,1889
"Shelby County, Kentucky",0,1890
"Shelby County, Ohio",0,1891
"Shelby County, Tennessee",0,1892
"Shenandoah County, Virginia",0,1893
"Sherburne County, Minnesota",0,1894
"Sheridan County, Montana",0,1895
"Sheridan County, Nebraska",0,1896
"Sheridan County, North Dakota",0,1897
"Sheridan County, Wyoming",0,1898
"Sherman County, Nebraska",0,1899
"Shiawassee County, Michigan",0,1900
"Sibley County, Minnesota",0,1901
"Silver Bow County, Montana",0,1902
"Simpson County, Kentucky",0,1903
"Simpson County, Mississippi",0,1904
"Sioux County, Iowa",0.001,1905
"Sioux County, Nebraska",0,1906
"Sioux County, North Dakota",0,1907
"Skagit County, Washington",0.001,1908
"Skamania County, Washington",0,1909
"Slope County, North Dakota",0,1910
"Smith County, Mississippi",0,1911
"Smith County, Tennessee",0,1912
"Smyth County, Virginia",0,1913
"Snohomish County, Washington",0,1914
"Snyder County, Pennsylvania",0,1915
"Somerset County, Maine",0,1916
"Somerset County, Maryland",0,1917
"Somerset County, New Jersey",0,1918
"Somerset County, Pennsylvania",0,1919
"Southampton County, Virginia",0,1920
"Spalding County, Georgia",0,1921
"Spencer County, Indiana",0,1922
"Spencer County, Kentucky",0,1923
"Spink County, South Dakota",0,1924
"Spokane County, Washington",0,1925
"Spotsylvania County, Virginia",0,1926
"St. Bernard Parish, Louisiana",0,1927
"St. Charles Parish, Louisiana",0,1928
"St. Clair County, Alabama",0,1929
"St. Clair County, Michigan",0,1930
"St. Croix County, Wisconsin",0,1931
"St. Francis County, Arkansas",0,1932
"St. Helena Parish, Louisiana",0,1933
"St. James Parish, Louisiana",0,1934
"St. John the Baptist Parish, Louisiana",0,1935
"St. Johns County, Florida",0,1936
"St. Joseph County, Indiana",0,1937
"St. Joseph County, Michigan",0,1938
"St. Landry Parish, Louisiana",0,1939
"St. Lawrence County, New York",0,1940
"St. Louis County, Minnesota",0,1941
"St. Lucie County, Florida",0.001,1942
"St. Martin Parish, Louisiana",0,1943
"St. Mary Parish, Louisiana",0,1944
"St. Mary's County, Maryland",0,1945
"St. Tammany Parish, Louisiana",0,1946
"Stafford County, Virginia",0,1947
"Stanley County, South Dakota",0,1948
"Stanly County, North Carolina",0,1949
"Stanton County, Nebraska",0,1950
"Stark County, North Dakota",0,1951
"Stark County, Ohio",0,1952
"Starke County, Indiana",0,1953
"Staunton city, Virginia",0,1954
"Stearns County, Minnesota",0,1955
"Steele County, Minnesota",0,1956
"Steele County, North Dakota",0,1957
"Stephens County, Georgia",0,1958
"Stephens County, Oklahoma",0,1959
"Steuben County, Indiana",0,1960
"Steuben County, New York",0,1961
"Stevens County, Minnesota",0,1962
"Stevens County, Washington",0,1963
"Stewart County, Georgia",0,1964
"Stewart County, Tennessee",0,1965
"Stillwater County, Montana",0,1966
"Stokes County, North Carolina",0,1967
"Stone County, Arkansas",0,1968
"Stone County, Mississippi",0,1969
"Storey County, Nevada",0,1970
"Story County, Iowa",0,1971
"Strafford County, New Hampshire",0,1972
"Stutsman County, North Dakota",0,1973
"Sublette County, Wyoming",0.001,1974
"Suffolk County, Massachusetts",0.001,1975
"Suffolk County, New York",0.001,1976
"Suffolk city, Virginia",0,1977
"Sullivan County, Indiana",0,1978
"Sullivan County, New Hampshire",0,1979
"Sullivan County, New York",0,1980
"Sullivan County, Pennsylvania",0,1981
"Sullivan County, Tennessee",0,1982
"Sully County, South Dakota",0,1983
"Summers County, West Virginia",0,1984
"Summit County, Colorado",0,1985
"Summit County, Ohio",0,1986
"Summit County, Utah",0,1987
"Sumner County, Tennessee",0,1988
"Sumter County, Alabama",0,1989
"Sumter County, Florida",0,1990
"Sumter County, Georgia",0,1991
"Sunflower County, Mississippi",0,1992
"Surry County, North Carolina",0.001,1993
"Surry County, Virginia",0,1994
"Susquehanna County, Pennsylvania",0,1995
"Sussex County, Delaware",0,1996
"Sussex County, New Jersey",0,1997
"Sussex County, Virginia",0,1998
"Suwannee County, Florida",0,1999
"Swain County, North Carolina",0,2000
"Sweet Grass County, Montana",0,2001
"Sweetwater County, Wyoming",0.001,2002
"Swift County, Minnesota",0,2003
"Switzerland County, Indiana",0,2004
"Talbot County, Georgia",0,2005
"Talbot County, Maryland",0,2006
"Taliaferro County, Georgia",0,2007
"Talladega County, Alabama",0,2008
"Tallahatchie County, Mississippi",0,2009
"Tallapoosa County, Alabama",0,2010
"Tama County, Iowa",0,2011
"Tangipahoa Parish, Louisiana",0,2012
"Tate County, Mississippi",0,2013
"Tattnall County, Georgia",0,2014
"Taylor County, Florida",0,2015
"Taylor County, Georgia",0,2016
"Taylor County, Iowa",0,2017
"Taylor County, Kentucky",0,2018
"Taylor County, West Virginia",0,2019
"Taylor County, Wisconsin",0,2020
"Tazewell County, Virginia",0,2021
"Telfair County, Georgia",0,2022
"Teller County, Colorado",0,2023
"Tensas Parish, Louisiana",0,2024
"Terrebonne Parish, Louisiana",0,2025
"Terrell County, Georgia",0,2026
"Teton County, Montana",0,2027
"Teton County, Wyoming",0,2028
"Texas County, Oklahoma",0.015,2029
"Thayer County, Nebraska",0,2030
"Thomas County, Georgia",0,2031
"Thomas County, Nebraska",0.005,2032
"Thurston County, Nebraska",0,2033
"Thurston County, Washington",0,2034
"Tift County, Georgia",0,2035
"Tillman County, Oklahoma",0.001,2036
"Tioga County, New York",0,2037
"Tioga County, Pennsylvania",0,2038
"Tippah County, Mississippi",0,2039
"Tippecanoe County, Indiana",0,2040
"Tipton County, Indiana",0,2041
"Tipton County, Tennessee",0,2042
"Tishomingo County, Mississippi",0,2043
"Todd County, Kentucky",0,2044
"Todd County, Minnesota",0,2045
"Todd County, South Dakota",0,2046
"Tolland County, Connecticut",0,2047
"Tompkins County, New York",0,2048
"Tooele County, Utah",0.001,2049
"Toole County, Montana",0,2050
"Toombs County, Georgia",0,2051
"Towner County, North Dakota",0,2052
"Towns County, Georgia",0,2053
"Traill County, North Dakota",0,2054
"Transylvania County, North Carolina",0,2055
"Traverse County, Minnesota",0,2056
"Treasure County, Montana",0,2057
"Trempealeau County, Wisconsin",0,2058
"Treutlen County, Georgia",0,2059
"Trigg County, Kentucky",0,2060
"Trimble County, Kentucky",0,2061
"Tripp County, South Dakota",0,2062
"Troup County, Georgia",0,2063
"Trousdale County, Tennessee",0,2064
"Trumbull County, Ohio",0,2065
"Tucker County, West Virginia",0,2066
"Tulsa County, Oklahoma",0.001,2067
"Tunica County, Mississippi",0,2068
"Turner County, Georgia",0,2069
"Turner County, South Dakota",0,2070
"Tuscaloosa County, Alabama",0,2071
"Tuscarawas County, Ohio",0,2072
"Tuscola County, Michigan",0,2073
"Twiggs County, Georgia",0,2074
"Tyler County, West Virginia",0,2075
"Tyrrell County, North Carolina",0,2076
"Uinta County, Wyoming",0.001,2077
"Uintah County, Utah",0.001,2078
"Ulster County, New York",0,2079
"Unicoi County, Tennessee",0,2080
"Union County, Arkansas",0,2081
"Union County, Florida",0,2082
"Union County, Georgia",0,2083
"Union County, Indiana",0,2084
"Union County, Iowa",0,2085
"Union County, Kentucky",0,2086
"Union County, Mississippi",0,2087
"Union County, New Jersey",0.001,2088
"Union County, North Carolina",0,2089
"Union County, Ohio",0,2090
"Union County, Pennsylvania",0,2091
"Union County, South Dakota",0,2092
"Union County, Tennessee",0,2093
"Union Parish, Louisiana",0,2094
"Upshur County, West Virginia",0,2095
"Upson County, Georgia",0,2096
"Utah County, Utah",0.002,2097
"Valley County, Montana",0,2098
"Valley County, Nebraska",0,2099
"Van Buren County, Arkansas",0,2100
"Van Buren County, Iowa",0,2101
"Van Buren County, Michigan",0,2102
"Van Buren County, Tennessee",0,2103
"Van Wert County, Ohio",0,2104
"Vance County, North Carolina",0,2105
"Vanderburgh County, Indiana",0,2106
"Venango County, Pennsylvania",0,2107
"Vermilion Parish, Louisiana",0,2108
"Vermillion County, Indiana",0,2109
"Vernon County, Wisconsin",0,2110
"Vernon Parish, Louisiana",0.001,2111
"Vigo County, Indiana",0,2112
"Vilas County, Wisconsin",0,2113
"Vinton County, Ohio",0,2114
"Virginia Beach city, Virginia",0,2115
"Volusia County, Florida",0,2116
"Wabash County, Indiana",0,2117
"Wabasha County, Minnesota",0,2118
"Wadena County, Minnesota",0,2119
"Wagoner County, Oklahoma",0,2120
"Wahkiakum County, Washington",0,2121
"Wake County, North Carolina",0,2122
"Wakulla County, Florida",0,2123
"Waldo County, Maine",0,2124
"Walker County, Alabama",0,2125
"Walker County, Georgia",0,2126
"Walla Walla County, Washington",0.001,2127
"Walsh County, North Dakota",0,2128
"Walthall County, Mississippi",0,2129
"Walton County, Florida",0,2130
"Walton County, Georgia",0,2131
"Walworth County, South Dakota",0,2132
"Walworth County, Wisconsin",0,2133
"Wapello County, Iowa",0,2134
"Ward County, North Dakota",0,2135
"Ware County, Georgia",0,2136
"Warren County, Georgia",0,2137
"Warren County, Indiana",0,2138
"Warren County, Iowa",0,2139
"Warren County, Kentucky",0,2140
"Warren County, Mississippi",0,2141
"Warren County, New Jersey",0,2142
"Warren County, New York",0,2143
"Warren County, North Carolina",0,2144
"Warren County, Ohio",0,2145
"Warren County, Pennsylvania",0,2146
"Warren County, Tennessee",0,2147
"Warren County, Virginia",0,2148
"Warrick County, Indiana",0,2149
"Wasatch County, Utah",0.001,2150
"Waseca County, Minnesota",0,2151
"Washakie County, Wyoming",0.001,2152
"Washburn County, Wisconsin",0,2153
"Washington County, Alabama",0,2154
"Washington County, Arkansas",0.001,2155
"Washington County, Colorado",0.001,2156
"Washington County, Florida",0,2157
"Washington County, Georgia",0,2158
"Washington County, Indiana",0,2159
"Washington County, Iowa",0,2160
"Washington County, Kentucky",0,2161
"Washington County, Maine",0,2162
"Washington County, Maryland",0,2163
"Washington County, Minnesota",0,2164
"Washington County, Mississippi",0,2165
"Washington County, Nebraska",0,2166
"Washington County, New York",0,2167
"Washington County, North Carolina",0,2168
"Washington County, Ohio",0,2169
"Washington County, Oklahoma",0,2170
"Washington County, Pennsylvania",0,2171
"Washington County, Rhode Island",0,2172
"Washington County, Tennessee",0,2173
"Washington County, Utah",0.001,2174
"Washington County, Vermont",0,2175
"Washington County, Virginia",0,2176
"Washington County, Wisconsin",0,2177
"Washington Parish, Louisiana",0,2178
"Washita County, Oklahoma",0.001,2179
"Washoe County, Nevada",0.001,2180
"Washtenaw County, Michigan",0,2181
"Watauga County, North Carolina",0,2182
"Watonwan County, Minnesota",0.001,2183
"Waukesha County, Wisconsin",0,2184
"Waupaca County, Wisconsin",0,2185
"Waushara County, Wisconsin",0,2186
"Wayne County, Georgia",0,2187
"Wayne County, Indiana",0,2188
"Wayne County, Iowa",0,2189
"Wayne County, Kentucky",0,2190
"Wayne County, Michigan",0,2191
"Wayne County, Mississippi",0,2192
"Wayne County, Nebraska",0,2193
"Wayne County, New York",0,2194
"Wayne County, North Carolina",0,2195
"Wayne County, Ohio",0,2196
"Wayne County, Pennsylvania",0,2197
"Wayne County, Tennessee",0,2198
"Wayne County, Utah",0.001,2199
"Wayne County, West Virginia",0,2200
"Waynesboro city, Virginia",0,2201
"Weakley County, Tennessee",0,2202
"Weber County, Utah",0.001,2203
"Webster County, Georgia",0,2204
"Webster County, Iowa",0,2205
"Webster County, Kentucky",0,2206
"Webster County, Mississippi",0,2207
"Webster County, Nebraska",0,2208
"Webster County, West Virginia",0,2209
"Webster Parish, Louisiana",0,2210
"Weld County, Colorado",0.001,2211
"Wells County, Indiana",0,2212
"Wells County, North Dakota",0,2213
"West Baton Rouge Parish, Louisiana",0,2214
"West Carroll Parish, Louisiana",0,2215
"West Feliciana Parish, Louisiana",0,2216
"Westchester County, New York",0.001,2217
"Westmoreland County, Pennsylvania",0,2218
"Westmoreland County, Virginia",0,2219
"Weston County, Wyoming",0,2220
"Wetzel County, West Virginia",0,2221
"Wexford County, Michigan",0,2222
"Whatcom County, Washington",0,2223
"Wheatland County, Montana",0,2224
"Wheeler County, Georgia",0,2225
"Wheeler County, Nebraska",0,2226
"White County, Arkansas",0,2227
"White County, Georgia",0,2228
"White County, Indiana",0,2229
"White County, Tennessee",0,2230
"White Pine County, Nevada",0.001,2231
"Whitfield County, Georgia",0.002,2232
"Whitley County, Indiana",0,2233
"Whitley County, Kentucky",0,2234
"Whitman County, Washington",0,2235
"Wibaux County, Montana",0,2236
"Wicomico County, Maryland",0,2237
"Wilcox County, Alabama",0,2238
"Wilcox County, Georgia",0,2239
"Wilkes County, Georgia",0,2240
"Wilkes County, North Carolina",0,2241
"Wilkin County, Minnesota",0,2242
"Wilkinson County, Georgia",0,2243
"Wilkinson County, Mississippi",0,2244
"Williams County, North Dakota",0,2245
"Williams County, Ohio",0,2246
"Williamsburg city, Virginia",0,2247
"Williamson County, Tennessee",0,2248
"Wilson County, North Carolina",0,2249
"Wilson County, Tennessee",0,2250
"Winchester city, Virginia",0.001,2251
"Windham County, Connecticut",0,2252
"Windham County, Vermont",0,2253
"Windsor County, Vermont",0,2254
"Winn Parish, Louisiana",0,2255
"Winnebago County, Iowa",0,2256
"Winnebago County, Wisconsin",0,2257
"Winneshiek County, Iowa",0,2258
"Winona County, Minnesota",0,2259
"Winston County, Alabama",0,2260
"Winston County, Mississippi",0,2261
"Wirt County, West Virginia",0,2262
"Wise County, Virginia",0,2263
"Wolfe County, Kentucky",0,2264
"Wood County, Ohio",0,2265
"Wood County, West Virginia",0,2266
"Wood County, Wisconsin",0,2267
"Woodbury County, Iowa",0.001,2268
"Woodford County, Kentucky",0,2269
"Woodruff County, Arkansas",0,2270
"Woods County, Oklahoma",0.001,2271
"Woodward County, Oklahoma",0.001,2272
"Worcester County, Maryland",0,2273
"Worcester County, Massachusetts",0,2274
"Worth County, Georgia",0,2275
"Worth County, Iowa",0,2276
"Wright County, Iowa",0,2277
"Wright County, Minnesota",0,2278
"Wyandot County, Ohio",0,2279
"Wyoming County, New York",0,2280
"Wyoming County, Pennsylvania",0,2281
"Wyoming County, West Virginia",0,2282
"Wythe County, Virginia",0,2283
"Yadkin County, North Carolina",0.001,2284
"Yakima County, Washington",0.002,2285
"Yalobusha County, Mississippi",0,2286
"Yancey County, North Carolina",0,2287
"Yankton County, South Dakota",0,2288
"Yates County, New York",0,2289
"Yazoo County, Mississippi",0,2290
"Yell County, Arkansas",0.001,2291
"Yellow Medicine County, Minnesota",0,2292
"Yellowstone County, Montana",0,2293
"York County, Maine",0,2294
"York County, Nebraska",0,2295
"York County, Pennsylvania",0,2296
"York County, Virginia",0,2297
"Yuma County, Colorado",0.001,2298
"Ziebach County, South Dakota",0,2299
